network,address,milkyway_milk_balance,milkyway_milk_staking,osmosis_milk_balance,bsc_milk_balance
bsc,0x137f2279589757d0d22f92bf2b7da507ebc11c40,0,0,0,15000000
bsc,0x137f7de6360ccf2d25015bbab3bbcb601bd79b6a,0,0,0,505416720
bsc,0x1389520e64be5acb2c6ced6a03c212ef5c93928f,0,0,0,88705
bsc,0x13ac7ffc469c6001a23008b97367b872d659f5f8,0,0,0,15000000
bsc,0x13ade5e7b45dcb0144119537ce2d034837dce1e7,0,0,0,15000000
bsc,0x13c55c32d2c8ab5c29a9f4929b1a6260b7d71bc5,0,0,0,15000000
bsc,0x13c80e915e8bc6c5b7d8d60768b4afc6457277fd,0,0,0,15000000
bsc,0x13caab9b646a8dd96fc329dd42c7c628e44233d8,0,0,0,506000000
bsc,0x13d1dba5c0e68bafc2ce5669e1fb41dfa03211d4,0,0,0,14609885
bsc,0x13d6b5639bed912c87794faa586441da563f48fb,0,0,0,47307149
bsc,0x13d83fb3e69bc14d0ae156c3f84813450e7e0d1a,0,0,0,761093010
bsc,0x13db18503c7f74b4484a5e5a56c772442e46e7c8,0,0,0,15000000
bsc,0x13dc52ca2228a46048df578a0bc8fba026f548cc,0,0,0,15000000
bsc,0x13e23bc7b6c4bd644ac9a4981499a5442ddb5b98,0,0,0,15000000
bsc,0x13e9d9f8a6014ec0db2eaa4bced470582d38be73,0,0,0,15000000
bsc,0x13eb1e540099b327f6b8f27455384a1111795538,0,0,0,15000000
bsc,0x13f00c17fffaaa914c5363a15aa9c0e62c5b33ac,0,0,0,517432927
bsc,0x13fbfb429cba32f85817e9e0d8b80770264a8488,0,0,0,15000000
bsc,0x13fd96c9cb4e121b6b1387cf85eddb02ce0d1cd8,0,0,0,3000
bsc,0x1405e556a60793ede45107304992e811792ad179,0,0,0,760670080
bsc,0x140c9620f5ca1d9ce769bc6b7678c99a4ea64484,0,0,0,93666244
bsc,0x141da84416f1ae85326af7c5a586b5d35b592e33,0,0,0,15000000
bsc,0x142321c59da9675a71086156b6a9b652ce760f05,0,0,0,15000000
bsc,0x143442fe1c119c25ca6653af3dec97cfc92e3d43,0,0,0,15000000
bsc,0x143a43a749b4a245ede02e8e6a97368b503177ad,0,0,0,571253090
bsc,0x143ebe18216612f9e3786ecbc356ed3fb9fe74ac,0,0,0,15000000
bsc,0x143f44cc892337f12620ea402d50b5811cd6dac7,0,0,0,15000000
bsc,0x144d395b5562c742259932d2ee6e1d8d092a21b8,0,0,0,1257196807
bsc,0x1463dd83c0f0b052dd1b8a4c1db2e1354e83e66c,0,0,0,15000000
bsc,0x146481c57661a80486acb81a5898d82ae789b64f,0,0,0,15000000
bsc,0x14838571d30683400c9b6aafa8578624811524c1,0,0,0,15000000
bsc,0x14892a5c59d128f789b54fe27760aec0c3ddcf85,0,0,0,15000000
bsc,0x148a0574565497932a69b4ac6a117bb236eb8ee6,0,0,0,3260870000
bsc,0x14939f14601c86c4791b9c2aef82981ac283e54a,0,0,0,15000000
bsc,0x149478ef0d4621b1461740006513c6bb32dbfc77,0,0,0,15000000
bsc,0x149d8105f37b6f35d9bc3a7f82f23fd83b0eee2a,0,0,0,15000000
bsc,0x14affd3c0465346cb46ad099123406cb51d67456,0,0,0,165465781
bsc,0x14b3054e5d8bd16f91b59ec37348c57976dfe720,0,0,0,15000000
bsc,0x14b8568df827bc6cb2666f5697792bd660d09cea,0,0,0,15000000
bsc,0x14b8d613d4885d248b1abf4d53590c38e7b6dea7,0,0,0,15000000
bsc,0x14c4b0d4a477074347da722cfcdf430326ea6e0e,0,0,0,603352485
bsc,0x14cbdb790bf25bcb0d0b99ea0a35a555ee5b3b7c,0,0,0,15000000
bsc,0x14d97393e58bd5691bd9778573d513a165fc7f29,0,0,0,15000000
bsc,0x14e0ae32df64b565b84503050b1ecd6396c583d1,0,0,0,841833484
bsc,0x14e3198aca3eade9fece22e2b85e90e8df4e77a6,0,0,0,518470000
bsc,0x14e591d267f08427732349ec8e25b7c88231bde2,0,0,0,15000000
bsc,0x14e5dd215bb44f3e522f0dbd5e51ccc9abf332ca,0,0,0,864158309
bsc,0x14ed02cdd17823a3d4c8d937f6b820771940ce57,0,0,0,15000000
bsc,0x151051dcdaf70e9b333fb9fe50796ce9eca4f82b,0,0,0,15000000
bsc,0x1519e205f276ee6e6cb65409a24743630aeda553,0,0,0,15000000
bsc,0x1521011db3a83569ed46418db1dc87db383cce20,0,0,0,505000000
bsc,0x15235b2efda947274d84f066e32d375b956b24ae,0,0,0,15000000
bsc,0x1523bff7ef56399f7dfd6fd07a5953ff728f8afb,0,0,0,600000
bsc,0x152d1a90792c5bbabd6f62636db9adebeb616c74,0,0,0,30000000
bsc,0x153794eedd56310a3ab25464670d3fbe7df7b801,0,0,0,515000000
bsc,0x153e184ae3cf46dea6c8abea99db94a637f46db2,0,0,0,15000000
bsc,0x155a8048f9bf06e060bde6afdbb78c475008249b,0,0,0,545520000
bsc,0x156cdbf3b237ac789685ed35b65be84fd69b121a,0,0,0,15000000
bsc,0x156d470f3abcc396c8cc87599a24ac34437ef436,0,0,0,30000000
bsc,0x156f7539bd5172af95dc6c718ba1f9b6ebe2e6f3,0,0,0,507247011
bsc,0x157c26904ea017d3925358976decbe97f4143c02,0,0,0,15000000
bsc,0x157dbce357868ba024417176aab8e96eaa9ba7a8,0,0,0,557871245
bsc,0x1580a1e06ece4d3b60a433af888f58e4303de782,0,0,0,1
bsc,0x1581a51c72b7d58855449cc131d602280760c107,0,0,0,2
bsc,0x15868bd39ff78796286624530e85fe2591583977,0,0,0,2694110
bsc,0x159287325ac35c5ef93a8209483cfbeb877d2c19,0,0,0,15000000
bsc,0x159348b465e51cde37ede25f2ffb63a592bb6437,0,0,0,4
bsc,0x159e53ee95c8199ef5b29d5aa31f658a4c26b5e1,0,0,0,1000000
bsc,0x15ad7a7b2c0312bdb7e6647d9ef376bfa73abd44,0,0,0,15000000
bsc,0x15bbbcb26be1635da40ea023ba8231589d306aa1,0,0,0,15000000
bsc,0x15c754157d576e75b7b579a34856cc1824fe53b3,0,0,0,95262205
bsc,0x15c80dfce6dc6df9a0110ae6fd31960c798d4609,0,0,0,15000000
bsc,0x15c8e25a9a4bd8d8b6d02053e6a054197ee91068,0,0,0,15000000
bsc,0x15d73e0d96da8c76a7966686266da84dc96c1191,0,0,0,3260870000
bsc,0x15db410831a6c5f679158c073e0771d4322b5512,0,0,0,15000000
bsc,0x15e669a0b09bb97f3d9666445229a3b193c21045,0,0,0,15000000
bsc,0x15f46a11a5a3f2499fc1b7461d5bd7cdea2ee4ac,0,0,0,10
bsc,0x15f4ee4d199f1c4a850d7321a8ccc45a9e73eff8,0,0,0,15000000
bsc,0x15f6d09b71d2742aed6dfa0abbaccd8cc3b3ab3e,0,0,0,15000000
bsc,0x15f96017c49a11c44b31b88754f0dc9a4c1eb1ac,0,0,0,15000000
bsc,0x1602308256452c46c7daaea083958aa3450a76f3,0,0,0,15000000
bsc,0x160868e951c61740a3faee9b100f28a46b4f5524,0,0,0,1630430000
bsc,0x160cc1c86a0f163f35b9571e2b884024b4d912a1,0,0,0,15000000
bsc,0x1630c424bb08c7840da495574c19733dccd7adcb,0,0,0,15000000
bsc,0x163bcbfaa96ab9a2661d35008d3f842d1c05d801,0,0,0,15000000
bsc,0x164040d102910574d5999c540fbc2f3443ccff8c,0,0,0,15000000
bsc,0x16404eaa6337f704722a60d7cf210c86f00f9342,0,0,0,1630430000
bsc,0x16517b7661c48ed0d35211c2942293cc0480524c,0,0,0,15000000
bsc,0x165d58ef1badad4216cb10d029e24d768956bc6f,0,0,0,15000000
bsc,0x16606ee1eaaabf064a2d9f38ca70e7eb2decb426,0,0,0,15000000
bsc,0x1666db8281c37ab42a203cdf905864f40e653370,0,0,0,15000000
bsc,0x1667cbd341c3a855663e32ce9e8b7fbf3786eb58,0,0,0,15000000
bsc,0x166ffba04c3db088130db92ef17ff76d1a5a8c20,0,0,0,4083127
bsc,0x1670de538e08b0d080e4d1e2d84bb74eba60c2f2,0,0,0,542893191
bsc,0x168806ff5bc1c3fadcb70c70e599647f0bff60d3,0,0,0,500670080
bsc,0x16a4026672c348d43fcad267e7535162c7c6408f,0,0,0,15000000
bsc,0x16a4ca077b8a9d445224268ea84f37798a0e9f4a,0,0,0,15000000
bsc,0x16a7d58db07878606bd7e3ee748a3855aaaa7cce,0,0,0,15000000
bsc,0x16aec9a39aca66fa77725d2ad4e5d03f8f393a94,0,0,0,15000000
bsc,0x16b4471c20cfbcfdd880394281fe8ebcf800971c,0,0,0,15000000
bsc,0x16c7d56b2929fa9ecc1f875ff4efa6711625c3a3,0,0,0,3260870000
bsc,0x16d282a627bdf34a50cd5144408733c46414ba8f,0,0,0,15000000
bsc,0x16d5dab0a3f8740281dde5dca5a0f5a6a14a8a27,0,0,0,15000000
bsc,0x16d899079f9cb50830954576dbd18f7fdb9ada1f,0,0,0,595587647
bsc,0x16d8f2a0dfa28db6452be38506280524fe6768a0,0,0,0,30000000
bsc,0x16d9f74f4c35d7070234635df6fe93e18cbdd06e,0,0,0,15000000
bsc,0x16dcbb61bdcac09db372901745b69ebe04dd53df,0,0,0,80
bsc,0x16e5da86f3a844be3a8f26e16626f02d20139693,0,0,0,3260870000
bsc,0x16f27b8304eff61f569af3875bcf05b2b9adc0f6,0,0,0,30335040
bsc,0x1705774575f5ef76f95ba7f79acc4dc51a8b19c7,0,0,0,9807072
bsc,0x1709c806a9cba6ee2611f0cabb343680914b5cc7,0,0,0,3934794
bsc,0x170ceea4f8c5f159f18a6faf69d2f01a50a34450,0,0,0,15000000
bsc,0x171c8764c94f27ba23d638de2429b103ee7648c4,0,0,0,230706219
bsc,0x1722482ad84487b588b70e70d5930318c47c4f74,0,0,0,15000000
bsc,0x1727177d89c1d2ca5d99185a97b34ec7cbaedd1e,0,0,0,15000000
bsc,0x17289c7bfd148f1ce4e7733661aeace19701742c,0,0,0,15847691
bsc,0x1735dd04b021a97b931225c69d0248c94d0a8db9,0,0,0,323446
bsc,0x1736184cbf6809e431ac2a473aacf4f2e2df0a57,0,0,0,15000000
bsc,0x173cd2cb71cb47037d6cb6587650020b3956b255,0,0,0,15000000
bsc,0x17437b424a8da89c0280d83b471988287e187400,0,0,0,30000000
bsc,0x17568be7c49841edca90ed9d39e55c90bb3e9b72,0,0,0,15000000
bsc,0x17640c9736bff38d83f66d715a41ac7e704332b9,0,0,0,15000000
bsc,0x177a47bcc62c25e948f92d84fcdc330a8205ec11,0,0,0,15000000
bsc,0x178634a22578ecf78dd6483040641ca90eed6cf0,0,0,0,1630430000
bsc,0x178e1a232be1cb2eea82d091215268c4215335ca,0,0,0,54176300
bsc,0x17911f94f6d592e7bcbc583966a0051dda81ec2a,0,0,0,703082
bsc,0x1799fc2fb1bc9b69a7a7a99cc3a04725b5b709b8,0,0,0,15000000
bsc,0x179a5b4fa6833e2c7881c391bc610e2fb88e8bb7,0,0,0,15000000
bsc,0x179af0bd328276d2c8d02a0f721d00e09a5f3e0d,0,0,0,15000000
bsc,0x17a9168f97abdcffe5019248e2e29a135c351c1a,0,0,0,15000000
bsc,0x17aa050c91b44bb0adf7e58ac339f3b19b021574,0,0,0,1
bsc,0x17abbbcdccb8cb4a0d41203be83220f35548499b,0,0,0,506328
bsc,0x17ae5edf26199b897c275d07f92988dfc6f1bb29,0,0,0,15000000
bsc,0x17b27a1d719ec2c963ac67562e9f309bcacb74dd,0,0,0,15000000
bsc,0x17b49598fb15fb6aa335c3ea6aa9e7d142fe1169,0,0,0,8
bsc,0x17bde611dd22353cbf499a7b0f784578fea2dda3,0,0,0,1630430000
bsc,0x17c4a6eb7945956c457bab4385ab934aa64228a7,0,0,0,15000000
bsc,0x17cb9b880d64273a75a61bca9c5022882d29d4af,0,0,0,15000000
bsc,0x17d3df55e6f219f7acd710f6dbc0f5992ee0f433,0,0,0,15000000
bsc,0x17d4fe55d52216c353b0679c594dfd7cb0aaad7c,0,0,0,15000000
bsc,0x17d934ba27db97ed86f95ecaed4c824ccf3c9bed,0,0,0,15000000
bsc,0x17de0a2b01302583cc03536acd43dd05d557c33a,0,0,0,1670080
bsc,0x17f2f425ad47a48522e730e9630e73f0a12aec02,0,0,0,90
bsc,0x17fda0401e96a267112e8d098626ea412631e7c5,0,0,0,15000000
bsc,0x181107f1fe3d3b401ed3709f20cbd9992e3a87ee,0,0,0,15000000
bsc,0x181790c5a9f949286b8d6f4343d4530358cb7876,0,0,0,15000000
bsc,0x181e380d45aefe89a904c0f62dfc673cb528ed3d,0,0,0,15000000
bsc,0x1826021d61ff52c39a8a260369562efb3f79a986,0,0,0,43952798
bsc,0x184a285f6994beac762e3e2a44f2f64967d59547,0,0,0,15000000
bsc,0x184db95a140021ea7d6c41f56b97e6019480f420,0,0,0,15000000
bsc,0x1859f252f43eeb5729d7acba5e9809479dd6a74b,0,0,0,319571
bsc,0x185f3a4ad2a25f7a4970b6c2e0f2c3b3b2d674b3,0,0,0,1
bsc,0x18684b1f25191a7a6aab7bb0108c24f610bd3c6a,0,0,0,15000000
bsc,0x18747e4d9b8056dc7747a3c726855801385e7346,0,0,0,522080000
bsc,0x18752e3d24d5bb12ae3d9f3144406b177105a23c,0,0,0,15000000
bsc,0x18774d50c4f5c461b2fa0528b23519b9588da478,0,0,0,15000000
bsc,0x18932dcc11083249f9a15c441b2c46da9444674f,0,0,0,760670080
bsc,0x18aa52a378bedfa65fcdc9384ce73d75c53f93b8,0,0,0,15000000
bsc,0x18b977f239bb1a2fa1287b467ad5733e9e5232dc,0,0,0,15000000
bsc,0x18b9f0bb46441e94f5d5197723d87287c328865c,0,0,0,15000000
bsc,0x18c21b23dcb544cb23a869ff1f2db1c8a9c54b42,0,0,0,15000000
bsc,0x18c62951b2f7aaba116db9d44c950ab947f8ed6f,0,0,0,52176074
bsc,0x18cd5fcd12fe32941f190c47f79fe2a6736e69e8,0,0,0,1630430000
bsc,0x18da3115d7f80ec750a2a4000947fd78cd551bef,0,0,0,15000000
bsc,0x18dec805c10191bceec1819ba7c83feb534d5fcd,0,0,0,506510000
bsc,0x18e87d7fa2f341ff5688d35b9cdd41d1cb78b6ba,0,0,0,15000000
bsc,0x18ea9b36ef4fa3d9dc3db5b23d64fb33e71cce26,0,0,0,500000000
bsc,0x18f2ba925521c3590bbc94d5c070f1c4acb4a2fc,0,0,0,518000000
bsc,0x18fd88e291048e96b9d9be1266b7f63f83fd09c5,0,0,0,15000000
bsc,0x1903886a471eefe66d9d618a26586eb50e3673c3,0,0,0,15000000
bsc,0x1903cda55e57d1d3a00c4edfdc353d87f4e53230,0,0,0,30000000
bsc,0x190b53b3c45e011870068d929d1e2d1a9176f2cc,0,0,0,520795731
bsc,0x19113a761706a5914bb272690dc5d691554c12b5,0,0,0,640
bsc,0x1915dcba454d3177c9af29d16df371aecb213522,0,0,0,15000000
bsc,0x191f32f0ce818aafc7d4f0e1c08030615ff7e573,0,0,0,30000000
bsc,0x1920d5841fea6cd41e79be16e46c38beb44df2c9,0,0,0,15000000
bsc,0x19277dd119c081f126261d05bfc5fc8a5c411e1c,0,0,0,2964720976
bsc,0x193165d90f647057fcc2c91218cb30d1f58ecf1d,0,0,0,15000000
bsc,0x193546b7c01340bec6302b233b4582dc5cff8a57,0,0,0,15000000
bsc,0x193d70d67f5a573cc0db60d5541fb202b75295a7,0,0,0,15000000
bsc,0x1941a6dfc28a46f8b203c846820f9894fbfcd2ab,0,0,0,15000000
bsc,0x195280d330538a16ddba584e418db28b5ee9e37a,0,0,0,15000000
bsc,0x195a189c78793c70555109d827b4b7e21f548dda,0,0,0,15000000
bsc,0x196275fa7fe828de3a5edd1b49eb87c378784ff9,0,0,0,15000000
bsc,0x1962e627cd47e27aaf100bbe55e29db471205801,0,0,0,520620767
bsc,0x197a0e35b90160d75071112ca08134be53773026,0,0,0,647046240
bsc,0x1999dba36495f3dc343a99703c02e100c1fe93ad,0,0,0,15000000
bsc,0x19a6d0bc2d366b5923068266b46756ecc12b8171,0,0,0,15000000
bsc,0x19aba3b56396a023a020dfac57ccc2c2f36dc599,0,0,0,15000000
bsc,0x19b3505887801493f3ed8716c44bb6e734ac51c3,0,0,0,15000000
bsc,0x19bb4197d4eb6da3bb88cc9d895968bb6b0cbc76,0,0,0,15000000
bsc,0x19c237a92d49786f738202842c8239e2f39d3860,0,0,0,15000000
bsc,0x19c5f152bfcca268b1a94a93b3f40396aa2f76a2,0,0,0,45000000
bsc,0x19c6cd2e83a69e7e463ba30b6a7c5a0d038b51cf,0,0,0,15000000
bsc,0x19d1f0470459c8a90f0a6456b3b36979a555441d,0,0,0,119508
bsc,0x19d3d07630ffe75b3326e4f768d0229598eae217,0,0,0,15000000
bsc,0x19d93a6574b60b36b3016f1c282021e5907674e6,0,0,0,15000000
bsc,0x19e17c1f54436c38daaafdea80e09ee63c7fefbe,0,0,0,740815
bsc,0x19e713832b1d8cf03b0a5e67ac33c8a4f07ead76,0,0,0,508000000
bsc,0x19ea15d5baf2a5026e2c8941bbbb8ca6749226b6,0,0,0,15000000
bsc,0x19fe94f36fe3432c76841ca01d021cf0f37eb9a8,0,0,0,15000000
bsc,0x1a0515d5c0a2badfc421b7496c4b10bad2be652b,0,0,0,15000000
bsc,0x1a07f495f5c4fe3fa28e18297bb1aec923d3300e,0,0,0,15000000
bsc,0x1a153adb939d31c9a81159f111c36edff853f4fb,0,0,0,45000000
bsc,0x1a232be07919b993b14592a62025f7a6bc7f308c,0,0,0,1000000
bsc,0x1a29ac5aece5bb74e99d34e5d48cb7f302244d4e,0,0,0,6087499
bsc,0x1a30ef5637ae7250c348b5ff08fd1bf3dca2d432,0,0,0,534134061
bsc,0x1a474aa39c7af34ca36708c3b7afb43cd0d0fb25,0,0,0,506911497
bsc,0x1a5978fbd57191f33fad1cbfc223ed92f74b6a49,0,0,0,15000000
bsc,0x1a60fc3df5f33b2a68cc65ef5f30d37dc6a066f1,0,0,0,15000000
bsc,0x1a69c1fdace84c4842790c33f9dfb9ea64afa6ba,0,0,0,15000000
bsc,0x1a6c2ebb432e09af47c5cc979680d33549b69538,0,0,0,13700000
bsc,0x1a6d6a6f2467d855bbde8916d29f6bb16239877c,0,0,0,15000000
bsc,0x1a6f037ee15c6f0fb51e2f295735f5e14a003eac,0,0,0,15000000
bsc,0x1a8af75c6e0774c85207918d2735d06615786b39,0,0,0,15000000
bsc,0x1a96474bb44e868928fe133e73703b0989425a6e,0,0,0,15000000
bsc,0x1a96cac65578aec737851ca84cc18fbbe47c28b4,0,0,0,5615847
bsc,0x1aa86f60872b26a5fb5669c89ed89cf632de7daf,0,0,0,764880000
bsc,0x1aabd9759aceb0a1324e1989872d8dae05ed5145,0,0,0,15000000
bsc,0x1ab2874dd8f7aa47225b05fd6894e4b2de225c22,0,0,0,601491922
bsc,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0,0,0,17516139553485
bsc,0x1ab6374d5e7ece3a179e46782f5bb155010f79cf,0,0,0,15000000
bsc,0x1ab8cd78745ebfdfdf93877d43c4db0a85641bab,0,0,0,570134207
bsc,0x1ac8958a8e39e17a3740997fadc3c7071ac92ee8,0,0,0,20712945
bsc,0x1ac9a1c1b06d292f0e772e554669991c8f0718fc,0,0,0,1
bsc,0x1ad4dc3adf9c06853509da2aa79ba5950cbd5c4c,0,0,0,13949590
bsc,0x1ae87a1a205e066f3c0c088865c42bfd7b0d9fdc,0,0,0,15000000
bsc,0x1aee0ace5deb1718c7a1c4b36d4ff68fd65bc0ce,0,0,0,10869570000
bsc,0x1aee2b838b20df9b8c60335ff889ef362c38f2b4,0,0,0,2596847
bsc,0x1af53970f1dea76b776146eabfe4905c164b13c6,0,0,0,15000000
bsc,0x1afcc872f79f09d26e3e3c27521185c00eecdbd2,0,0,0,525075359
bsc,0x1b024db95a942909e831f898691431e1d7045ce2,0,0,0,509170000
bsc,0x1b09711e6536c0136db2f337a1b8ce4ee489bee8,0,0,0,513619800
bsc,0x1b12208a7610e083ff424413f15e03efaaaec333,0,0,0,30000000
bsc,0x1b127cd593bc1bcd1c86f5e55b2fcd99ad505788,0,0,0,15000000
bsc,0x1b16fb367b6d9711f48faa8941cd1109e7c270e6,0,0,0,15000000
bsc,0x1b1e14d2f60232862e76949f65caffd98df917f0,0,0,0,15000000
bsc,0x1b1ecfb36571f43560fa7359ad01a1fcd9074113,0,0,0,1
bsc,0x1b3035255b8bcdfd097606ae968737e0a8b39cb1,0,0,0,54492279
bsc,0x1b3490b56de1e74105ffdc6810f4ce3d038d9996,0,0,0,7
bsc,0x1b393b441449d322fe2c1ea60e334357e986d9dd,0,0,0,15000000
bsc,0x1b3c02421281b689e26a6fae2311178a95bb99d3,0,0,0,15000000
bsc,0x1b442edbb9502255c1e2b41de3bd8a5ea98696e2,0,0,0,15000000
bsc,0x1b46431947f8dc16f3bfe3e84a839153c5214a20,0,0,0,1789855
bsc,0x1b58d519c8faca1b53e8b213e91547d15213a4a1,0,0,0,10869570000
bsc,0x1b5ac2d3a56ee527d9b3360768643b3ee0ae9890,0,0,0,102340720
bsc,0x1b5b6eb0ebdfdb2c162d4442ef12db727847df5a,0,0,0,2
bsc,0x1b7cea41e2d81c32caa68fba95c7843763d67218,0,0,0,1630430000
bsc,0x1b811dcc217bb19518058c2c4d048f26a477edb3,0,0,0,512210000
bsc,0x1b8199b4afa1106812347e5598498cfaeff4963d,0,0,0,501000000
bsc,0x1b865ac80156ba7649b521f0b0c769e6b4526c49,0,0,0,1
bsc,0x1b8c461c34493b674a388bd3ea93b2433786537c,0,0,0,1021026500000
bsc,0x1b9cf35d59014b2ad2536db9a0d3fbef2c77cf34,0,0,0,15000000
bsc,0x1bac744db6504be0c1a4c6901335435a62467625,0,0,0,15000000
bsc,0x1badb5d2f0e2bf966ff173262dff8fb05f5a5952,0,0,0,15000000
bsc,0x1bb205ea0524f9c0ed77b941422d54845e1cbfa4,0,0,0,185091121
bsc,0x1bb70ee8e49e3290bae0203b6441a0e99a5d42ce,0,0,0,30000000
bsc,0x1bc1c19c68ffafb48b5eabb8b158b04e5ea78445,0,0,0,545634584
bsc,0x1bc612fb3aba932bce2879003db791dc47714b6c,0,0,0,15000000
bsc,0x1bd16f4bf6b77368a784fb9d8c47898d55c5b4d4,0,0,0,15000000
bsc,0x1bd88c592e6c8de55f81183ab459e5b00880fbae,0,0,0,15000000
bsc,0x1be1b95115ca5a44ea576a83f018dc32fdfe388d,0,0,0,15000000
bsc,0x1bef5e6fcc28601aeea6769df9453d0aaa7f2dab,0,0,0,42
bsc,0x1bf54942d3b4363d9828ed029af2055a9ce0c956,0,0,0,15000000
bsc,0x1c0297c320fe6c444dcb34d3a04c2c9bb6ca2062,0,0,0,517440857
bsc,0x1c08c58b3017b4512943b367305a7b83a30cc5ea,0,0,0,513614488
bsc,0x1c09124a4d2da67a29bfcedeae5f91b48ab9b4a4,0,0,0,15000000
bsc,0x1c128ceae9c3287a2793469a3ea9d4afa8210e38,0,0,0,276261
bsc,0x1c1cde1b7686765ebfa41d7b60b8131f181c2cf2,0,0,0,684567
bsc,0x1c1e70515fe7581888b145e28728183e7b48e666,0,0,0,41627744
bsc,0x1c1eafb77614333e62cbee9e4780deb902db33b7,0,0,0,15000000
bsc,0x1c3944173abee256456b1498299fc501ad5bbd6f,0,0,0,5257446000
bsc,0x1c3b0f53b5739537ef5fdf152ecdda344377a6a4,0,0,0,15000000
bsc,0x1c4400ce4fa054832c29001f5b7934018dace242,0,0,0,80
bsc,0x1c54a3682b800539ede7688ae40fde071a5629f3,0,0,0,15000000
bsc,0x1c63345123c4c84f4057bc69f3230398335720ca,0,0,0,531885960
bsc,0x1c6ec9c295177ed030ba488a7657b038959696c8,0,0,0,15000000
bsc,0x1c74711bd9ea9cb25737fd3bb9b094ee507848ef,0,0,0,15000000
bsc,0x1c83ffcb91b939156a78d8a0df3c67e6bf70932c,0,0,0,760670080
bsc,0x1c880ca75500eb2bddff32b7e26b91b18be8c9d1,0,0,0,535030000
bsc,0x1c8a793d5729a36334ce247854609c3f352e9d6b,0,0,0,15000000
bsc,0x1c903b13f8285917367c8eeb57d2fabfd82fcf4a,0,0,0,15000000
bsc,0x1c9266c8c1da1b8424aba5ca668fd051b5807b2e,0,0,0,506737536
bsc,0x1c928ea336c070f169f433bdfd8d5699bce06e74,0,0,0,647920202
bsc,0x1c939c5e94619815ff86da360a33f6be57248d2c,0,0,0,15000000
bsc,0x1caae482e6dba6c27eed1b3b7a32f76e8f31b222,0,0,0,245084442
bsc,0x1cb233d2821d3d21ef85363dc54102c72450f4fe,0,0,0,15000000
bsc,0x1cc3b145ba0361bcb83f91db0065235ccc6ba3b1,0,0,0,15000000
bsc,0x1ce35fbeb3e428327cd6e791a756159e6b853be2,0,0,0,354718583
bsc,0x1ce7c8a9734e90e49abfe7cc94242f0445d21b7a,0,0,0,455568
bsc,0x1cf3b0dd23cf121c6ea8c5586a0ab97acc8654b3,0,0,0,760670080
bsc,0x1cf5de4fe6aa1d569e2e73a8f74357887bd86d3a,0,0,0,508000000
bsc,0x1d05d39d7f54a339672f37314da20800c204fc75,0,0,0,610300000
bsc,0x1d0969c279cc29113b9d6505261129c83fe962dc,0,0,0,15000000
bsc,0x1d1006aa8e1da0bc583c93c9a67719c526c738b6,0,0,0,2053341522
bsc,0x1d15448143696095eec6a6638ce287061b5ac344,0,0,0,388632259
bsc,0x1d27101f82f831e67b459e0745fc7c5088ac2dad,0,0,0,500000000
bsc,0x1d28e233722c7cd4f61d17b4635e1c2519b5af08,0,0,0,15000000
bsc,0x1d2b81bd9cc8c50e245ee61a5e59f8889609b4f1,0,0,0,1
bsc,0x1d32882368ff429237f5396f4f46bdf74becb90c,0,0,0,15000000
bsc,0x1d3d27df69b7be53baba1a55659bd2654c495d54,0,0,0,15000000
bsc,0x1d3e37c4d434a0bb7a298ce1fc00d46b444ee069,0,0,0,30000000
bsc,0x1d403a872cd4e822e4aae13857c0d21ac7d44b02,0,0,0,9281074776
bsc,0x1d41c1c2304e0aada2c783d09e5b4a1e482f378b,0,0,0,15000000
bsc,0x1d4f1f34d4e9624361e42bc0efaf0fa2337d15e3,0,0,0,18000000
bsc,0x1d5fba3154cd73a2a0a3b4667614f5a1ea2243b3,0,0,0,15000000
bsc,0x1d6ceee3af4fb41d3b9a6daa09df23fb1ead614d,0,0,0,15000000
bsc,0x1d75fdb7c65898f786319331d66caa18fcebbb18,0,0,0,15000000
bsc,0x1d770f5e37bd2126af4a361264e4f7a91a4ec99f,0,0,0,15000000
bsc,0x1d778646cdd326a58b3d0a0930c039c647d08db5,0,0,0,15000000
bsc,0x1d786eed79c8ee62a43e6b5263ea424866a4bf34,0,0,0,23658477
bsc,0x1d9797f70f666b80d39c6ffff1decdbc1a53be4d,0,0,0,10000000000
bsc,0x1da1da4658b4d07b3901e094ee30a45e19314520,0,0,0,15000000
bsc,0x1da2651d605f460e9b7fc9f64265bce9a01dd436,0,0,0,15000000
bsc,0x1da55df745bc289379f488798f0fbf697cccd286,0,0,0,15000000
bsc,0x1da805364fd103a266a661cc60b62f9c73f5bf69,0,0,0,15000000
bsc,0x1dbff140eb82db6ac44824e72bcf61b6cd747a01,0,0,0,15000000
bsc,0x1dc12b628fb1a7f090c155c2bace5a12dea52542,0,0,0,15000000
bsc,0x1dcb8377087d746686a5b660ecb70561e4256c21,0,0,0,15000000
bsc,0x1dd706cf4f5b3b5950542000d6e6bf87b9c2b424,0,0,0,15000000
bsc,0x1dea5e6781a2c32747a42b6e207a4b7676f17080,0,0,0,523937276
bsc,0x1dfa65a4d92178f4633ab17440f96ab023272de1,0,0,0,508000080
bsc,0x1e01eb286d3446dfbb6b826fd000067d7004b8b5,0,0,0,15000000
bsc,0x1e072adb8680a7ea80a6cbe3d712419bd4544df2,0,0,0,3260870000
